FeatureType,FeatureLabel,FeatureID,OutputItem,Actual,Nominal,Deviation,UpperTol,LowerTol,PassFail
Plane,밀핀,3,Flatness,,,0.0031,,,
Distance,j1,8,SC,0.0141,,,,,
Distance,j2,9,SC,0.0027,,,,,
Distance,거리-3,10,SC,0.0036,,,,,
Distance,거리-4,11,SC,0.0161,,,,,
