FeatureType,FeatureLabel,FeatureID,OutputItem,Actual,Nominal,Deviation,UpperTol,LowerTol,PassFail
Plane,니들서포트면,9,Flatness,,,0.0022,,,
Plane,면-2,10,Flatness,,,0.0008,,,
Plane,니들베이스면,11,Flatness,,,0.0040,,,
Distance,베이스두께1,16,SC,1.0071,,,,,
Distance,베이스면두께2,17,SC,1.0093,,,,,
Distance,베이스두께3,18,SC,1.0040,,,,,
Distance,베이스두께4,19,SC,1.0059,,,,,
Distance,서포트두께1,24,SC,0.5008,,,,,
Distance,서포트두께2,25,SC,0.5060,,,,,
Distance,서포트두께3,26,SC,0.4935,,,,,
Distance,서포트두께4,27,SC,0.4968,,,,,
Circle,니들내경,28,Diameter,9.9394,,,,,
Circle,니들내경,28,Radius,4.9697,,,,,
Circle,니들외경,29,Diameter,13.6533,,,,,
Circle,니들외경,29,Radius,6.8267,,,,,
Distance,k,74,LC,0.7717,,,,,
Distance,l,75,LC,1.5686,,,,,
Distance,m,76,LC,2.3923,,,,,
Distance,n,77,LC,3.1958,,,,,
Distance,o,78,LC,3.9981,,,,,
Distance,p,79,LC,0.7913,,,,,
Distance,q,80,LC,1.5814,,,,,
Distance,r,81,LC,2.3734,,,,,
Distance,s,82,LC,3.1484,,,,,
Distance,t,83,LC,3.9635,,,,,
Distance,u,84,LC,0.7953,,,,,
Distance,v,85,LC,1.5904,,,,,
Distance,w,86,LC,2.3852,,,,,
Distance,x,87,LC,3.1806,,,,,
Distance,y,88,LC,3.9722,,,,,
Distance,z,89,LC,0.8001,,,,,
Distance,label1,90,LC,1.5943,,,,,
Distance,label2,91,LC,2.3879,,,,,
Distance,label3,92,LC,3.1799,,,,,
Distance,label4,93,LC,3.9795,,,,,
