FeatureType,FeatureLabel,FeatureID,OutputItem,Actual,Nominal,Deviation,UpperTol,LowerTol,PassFail
Plane,밀핀,3,Flatness,,,0.0022,,,
Distance,j1,8,SC,0.0100,,,,,
Distance,j2,9,SC,0.0225,,,,,
Distance,거리-3,10,SC,0.0003,,,,,
Distance,거리-4,11,SC,0.0079,,,,,
