FeatureType,FeatureLabel,FeatureID,OutputItem,Actual,Nominal,Deviation,UpperTol,LowerTol,PassFail
Plane,니들서포트면,9,Flatness,,,0.0008,,,
Plane,면-2,10,Flatness,,,0.0002,,,
Plane,니들베이스면,11,Flatness,,,0.0003,,,
Distance,베이스두께1,16,SC,1.0017,,,,,
Distance,베이스면두께2,17,SC,1.0013,,,,,
Distance,베이스두께3,18,SC,0.9985,,,,,
Distance,베이스두께4,19,SC,1.0015,,,,,
Distance,서포트두께1,24,SC,0.5010,,,,,
Distance,서포트두께2,25,SC,0.5131,,,,,
Distance,서포트두께3,26,SC,0.4993,,,,,
Distance,서포트두께4,27,SC,0.4950,,,,,
Circle,니들내경,28,Diameter,9.9364,,,,,
Circle,니들내경,28,Radius,4.9682,,,,,
Circle,니들외경,29,Diameter,13.6350,,,,,
Circle,니들외경,29,Radius,6.8175,,,,,
Distance,k,74,LC,0.7735,,,,,
Distance,l,75,LC,1.5696,,,,,
Distance,m,76,LC,2.4020,,,,,
Distance,n,77,LC,3.2144,,,,,
Distance,o,78,LC,4.0098,,,,,
Distance,p,79,LC,0.8170,,,,,
Distance,q,80,LC,1.5820,,,,,
Distance,r,81,LC,2.3690,,,,,
Distance,s,82,LC,3.4003,,,,,
Distance,t,83,LC,3.7931,,,,,
Distance,u,84,LC,0.7979,,,,,
Distance,v,85,LC,1.5921,,,,,
Distance,w,86,LC,2.3886,,,,,
Distance,x,87,LC,3.1859,,,,,
Distance,y,88,LC,3.9778,,,,,
Distance,z,89,LC,0.7914,,,,,
Distance,label1,90,LC,1.5914,,,,,
Distance,label2,91,LC,2.3849,,,,,
Distance,label3,92,LC,3.1792,,,,,
Distance,label4,93,LC,3.9740,,,,,
