FeatureType,FeatureLabel,FeatureID,OutputItem,Actual,Nominal,Deviation,UpperTol,LowerTol,PassFail
Plane,밀핀,3,Flatness,,,0.0028,,,
Distance,j1,8,SC,0.0012,,,,,
Distance,j2,9,SC,0.0111,,,,,
Distance,거리-3,10,SC,0.0060,,,,,
Distance,거리-4,11,SC,0.0100,,,,,
