FeatureType,FeatureLabel,FeatureID,OutputItem,Actual,Nominal,Deviation,UpperTol,LowerTol,PassFail
Plane,밀핀,3,Flatness,,,0.0021,,,
Distance,j1,8,SC,0.0091,,,,,
Distance,j2,9,SC,0.0021,,,,,
Distance,거리-3,10,SC,0.0016,,,,,
Distance,거리-4,11,SC,0.0144,,,,,
